name;species;count;dist;side;lon;lat;elev;time_ori;date;time;memo;pic
710;金雕;1;100;R;93,237742;34,793507;4494;2014-07-08T04:40:31Z;7/8/14;12:40:31;;
Li243;藏野驴;5;150;R;93,23095431;34,79778465;4482;2014-07-08T04:42:03Z;7/8/14;12:42:03;;
Li244;藏原羚;1;150;R;93,22982536;34,79898233;4477,17;2014-07-08T04:42:21Z;7/8/14;12:42:21;;
Li245;藏原羚;3;0;;93,22048699;34,80568233;4492,15;2014-07-08T04:43:44Z;7/8/14;12:43:44;;
712;旱獭;1;80;R;93,226286;34,802402;4488;2014-07-08T04:44:04Z;7/8/14;12:44:04;;
Li246;大鵟;2;;;93,21126415;34,80934814;4486,79;2014-07-08T04:44:39Z;7/8/14;12:44:39;;
Li247;藏野驴;2;150;R;93,20738342;34,81105882;4492,85;2014-07-08T04:45:04Z;7/8/14;12:45:04;;
714;大鵟;2;10;R;93,213442;34,807861;4497;2014-07-08T04:45:36Z;7/8/14;12:45:36;;
Li248;藏原羚;2;150;R;93,2035109;34,81266884;4501,82;2014-07-08T04:45:41Z;7/8/14;12:45:41;;
Li249;黑颈鹤;2;800;R;93,13771732;34,81827293;4509,67;2014-07-08T05:07:34Z;7/8/14;13:07:34;;
Li250;藏野驴;1;300;R;93,1282735;34,81964393;4515,89;2014-07-08T05:09:57Z;7/8/14;13:09:57;;
720;旱獭;1;80;L;93,130406;34,818367;4523;2014-07-08T05:09:58Z;7/8/14;13:09:58;;
721;旱獭;1;70;L;93,110331;34,82126;4542;2014-07-08T05:12:42Z;7/8/14;13:12:42;;
722;旱獭;1;10;L;93,107098;34,821348;4545;2014-07-08T05:13:06Z;7/8/14;13:13:06;;
Li252;藏野驴;8;200;L;93,099382;34,82306207;4542,83;2014-07-08T05:13:46Z;7/8/14;13:13:46;;
725;旱獭;1;50;R;93,084516;34,824938;4556;2014-07-08T05:16:30Z;7/8/14;13:16:30;;
Li253;藏原羚;4;100;L;93,03972246;34,83179608;4557,14;2014-07-08T05:24:32Z;7/8/14;13:24:32;;
Li254;藏野驴;1;150;R;93,03484863;34,83154056;4550,39;2014-07-08T05:25:21Z;7/8/14;13:25:21;;
Li255;藏原羚;2;15;R;93,03206573;34,83088752;4555,24;2014-07-08T05:25:46Z;7/8/14;13:25:46;;
Li256;藏野驴;1;150;R;93,01633891;34,83060045;4563,67;2014-07-08T05:28:33Z;7/8/14;13:28:33;;
Li257;藏野驴;1;200;L;93,00806623;34,82922635;4577,66;2014-07-08T05:29:54Z;7/8/14;13:29:54;;
Li258;藏原羚;1;20;R;92,99122066;34,82938628;4579,96;2014-07-08T05:32:03Z;7/8/14;13:32:03;;
Li259;藏野驴;4;30;R;92,98330399;34,83105917;4589,76;2014-07-08T05:33:24Z;7/8/14;13:33:24;;
Li260;藏原羚;1;30;L;92,980107;34,8337758;4594,96;2014-07-08T05:34:13Z;7/8/14;13:34:13;;
Li261;藏原羚;1;100;L;92,95809685;34,82883188;4607,51;2014-07-08T05:39:21Z;7/8/14;13:39:21;;
Li262;藏野驴;1;1000;R;92,99057699;35,0104415;4594,13;2014-07-08T06:18:08Z;7/8/14;14:18:08;;
Li263;藏原羚;1;100;L;92,99384878;35,01358959;4600,47;2014-07-08T06:18:38Z;7/8/14;14:18:38;;
Li264;藏原羚;1;100;L;93,01002067;35,03256205;4613,95;2014-07-08T06:20:41Z;7/8/14;14:20:41;;
Li265;藏原羚;4;200;L;93,01571106;35,04055403;4638,81;2014-07-08T06:21:33Z;7/8/14;14:21:33;;
Li266;藏原羚;3;120;L;93,03640011;35,16565393;4681,37;2014-07-08T06:41:29Z;7/8/14;14:41:29;;
Li267;藏野驴;2;150;L;93,04454729;35,17921484;4663,68;2014-07-08T06:43:38Z;7/8/14;14:43:38;;
Li268;藏原羚;5;300;R;93,1035559;35,24892921;4642,17;2014-07-08T07:50:05Z;7/8/14;15:50:05;;
Li269;藏羚羊;6;200;L;93,32445273;35,32602819;4536,76;2014-07-08T08:27:56Z;7/8/14;16:27:56;m1f5;
Li270;藏原羚;1;200;L;93,32665541;35,32741888;4529,57;2014-07-08T08:28:41Z;7/8/14;16:28:41;;
Li271;藏羚羊;13;300;L;93,35790044;35,34607215;4521,33;2014-07-08T08:40:27Z;7/8/14;16:40:27;;
Li272;藏原羚;3;10;R;93,7344169;35,51373758;4557,99;2014-07-08T09:23:53Z;7/8/14;17:23:53;;
Li273;藏野驴;2;100;R;93,75790797;35,51831082;4546,4;2014-07-08T09:25:55Z;7/8/14;17:25:55;;
Li274;藏羚羊;5;100;L;93,81734272;35,51960819;4595,01;2014-07-08T09:30:22Z;7/8/14;17:30:22;2m3f;
Li275;狼;1;106;R;93,93025726;35,52915364;4598,38;2014-07-08T09:42:08Z;7/8/14;17:42:08;;
Li276;藏羚羊;4;250;R;94,04255162;35,60413975;4703,82;2014-07-08T09:57:00Z;7/8/14;17:57:00;;
Li277;藏野驴;2;150;R;94,06275715;35,62405801;4741,6;2014-07-08T09:59:41Z;7/8/14;17:59:41;;
Li279;野牦牛;1;300;R;94,00882267;35,56818096;4627,21;2014-08-24T05:48:34Z;8/24/14;13:48:34;;
Li280;藏野驴;11;800;R;94,00033703;35,56638;4654,19;2014-08-24T05:49:13Z;8/24/14;13:49:13;;
Li281;野牦牛;2;200;R;93,99446438;35,5666597;4643,94;2014-08-24T05:50:58Z;8/24/14;13:50:58;;
Li282;藏原羚;1;20;L;93,89296911;35,40408484;4536,38;2014-08-25T01:25:25Z;8/25/14;9:25:25;;
Li283;藏原羚;2;20;L;93,89601838;35,28968419;4460,71;2014-08-25T01:38:40Z;8/25/14;9:38:40;;
Li284;藏原羚;2;30;R;93,90475739;35,25436173;4429,35;2014-08-25T01:42:56Z;8/25/14;9:42:56;;
Li285;旱獭;2;30;R;93,93911942;35,20857628;4421,04;2014-08-25T01:51:52Z;8/25/14;9:51:52;;
Li286;藏原羚;4;230;R;93,94689464;35,19196842;4422,29;2014-08-25T01:54:30Z;8/25/14;9:54:30;;
Li287;藏原羚;4;70;L;93,94800977;35,18832391;4416,64;2014-08-25T01:55:14Z;8/25/14;9:55:14;;
Li288;藏原羚;2;80;L;93,94923442;35,18578367;4424,39;2014-08-25T01:55:43Z;8/25/14;9:55:43;;
Li289;藏野驴;5;600;R;93,95440439;35,17703898;4444,53;2014-08-25T01:58:20Z;8/25/14;9:58:20;;
Li290;藏野驴;1;400;L;93,956776;35,17036985;4422,38;2014-08-25T01:59:56Z;8/25/14;9:59:56;;
Li291;藏野驴;1;450;L;93,95536701;35,16361133;4428,86;2014-08-25T02:01:17Z;8/25/14;10:01:17;;
Li292;藏野驴;1;500;L;93,95522735;35,15539731;4438,24;2014-08-25T02:02:45Z;8/25/14;10:02:45;;
Li293;藏野驴;1;1000;R;93,95726838;35,14880174;4447,28;2014-08-25T02:05:16Z;8/25/14;10:05:16;;
Li294;藏野驴;11;400;L;93,96391368;35,12782859;4462;2014-08-25T02:10:11Z;8/25/14;10:10:11;;
Li295;大鵟;2;30;L;93,9632668;35,12087928;4469,91;2014-08-25T02:12:07Z;8/25/14;10:12:07;;
Li296;藏野驴;13;700;L;94,02836772;35,08291536;4507,77;2014-08-25T02:28:35Z;8/25/14;10:28:35;;
Li297;藏原羚;5;700;L;94,02927658;35,08271774;4505,04;2014-08-25T02:29:08Z;8/25/14;10:29:08;;
Li298;沙狐;1;750;L;94,03164012;35,08252032;4503,78;2014-08-25T02:29:36Z;8/25/14;10:29:36;;
Li299;藏野驴;5;300;L;94,05037648;35,07631839;4503,36;2014-08-25T02:33:31Z;8/25/14;10:33:31;;
Li300;藏野驴;4;1000;L;94,06213737;35,07254962;4520,54;2014-08-25T02:35:42Z;8/25/14;10:35:42;;
Li301;藏原羚;4;50;L;94,06597832;35,06907251;4508,54;2014-08-25T02:37:07Z;8/25/14;10:37:07;;
Li302;藏原羚;5;200;L;94,07084326;35,06716184;4515,06;2014-08-25T02:39:08Z;8/25/14;10:39:08;;
Li303;藏原羚;3;300;L;94,07427441;35,06617932;4501,1;2014-08-25T02:39:57Z;8/25/14;10:39:57;;
Li304;藏野驴;1;50;L;94,07602113;35,06598129;4529,98;2014-08-25T02:40:51Z;8/25/14;10:40:51;;
Li305;藏野驴;5;100;R;94,08648581;35,06303181;4530,53;2014-08-25T02:43:25Z;8/25/14;10:43:25;;
Li306;藏野驴;15;700;L;94,08746641;35,06280399;4527,86;2014-08-25T02:45:07Z;8/25/14;10:45:07;;
Li307;藏羚羊;14;150;L;94,13464819;35,08127424;4453,2;2014-08-25T03:00:36Z;8/25/14;11:00:36;;
Li308;沙狐;1;90;L;94,13644801;35,08175396;4450,59;2014-08-25T03:01:01Z;8/25/14;11:01:01;;
Li309;藏野驴;1;70;L;94,17372894;35,06775823;4449,97;2014-08-25T03:07:20Z;8/25/14;11:07:20;;
Li310;藏原羚;14;150;L;94,18375282;35,07048614;4424,35;2014-08-25T03:10:07Z;8/25/14;11:10:07;;
Li311;藏原羚;1;0;;94,18694403;35,07058012;4415,52;2014-08-25T03:10:41Z;8/25/14;11:10:41;;
Li312;藏野驴;2;1200;R;94,20336248;35,06501306;4434,94;2014-08-25T03:13:05Z;8/25/14;11:13:05;;
Li313;黑颈鹤;2;200;L;94,22147651;35,06488848;4397,59;2014-08-25T03:18:28Z;8/25/14;11:18:28;;
Li314;藏羚羊;6;100;L;94,24076476;35,05377936;4404,51;2014-08-25T03:23:48Z;8/25/14;11:23:48;;
Li315;藏羚羊;1;20;R;94,24295701;35,05209752;4404,15;2014-08-25T03:24:12Z;8/25/14;11:24:12;;
Li316;沙狐;1;100;R;94,35857267;35,03093639;4370,23;2014-08-25T03:42:53Z;8/25/14;11:42:53;;
Li317;藏野驴;6;150;L;94,3623611;35,03202581;4378,61;2014-08-25T03:44:37Z;8/25/14;11:44:37;;
Li318;藏野驴;6;300;L;94,40464416;35,02661446;4360,62;2014-08-25T03:52:13Z;8/25/14;11:52:13;;
Li319;藏原羚;4;250;L;94,4158028;35,02707591;4361,5;2014-08-25T03:54:44Z;8/25/14;11:54:44;;
Li320;藏原羚;1;20;L;94,48597121;34,99831852;4365,06;2014-08-25T04:08:08Z;8/25/14;12:08:08;;
Li321;大鵟;1;20;R;94,62981059;34,95433305;4442,9;2014-08-25T04:30:39Z;8/25/14;12:30:39;;
Li322;大鵟;2;10;R;94,75133384;34,91873733;4490,15;2014-08-25T04:52:05Z;8/25/14;12:52:05;;
Li323;大鵟;1;20;L;94,75682804;34,91570897;4473,64;2014-08-29T01:29:32Z;8/29/14;9:29:32;;
Li324;藏原羚;1;200;R;94,62485049;34,95851824;4445,65;2014-08-29T01:50:29Z;8/29/14;9:50:29;;
Li325;大鵟;1;200;R;94,61911368;34,96079516;4441,76;2014-08-29T01:52:24Z;8/29/14;9:52:24;;
Li326;藏原羚;3;150;L;94,60899959;34,96329493;4448,95;2014-08-29T01:56:08Z;8/29/14;9:56:08;;
Li327;藏原羚;2;50;L;94,59846296;34,97242808;4414,72;2014-08-29T01:59:41Z;8/29/14;9:59:41;;
Li328;藏野驴;1;100;L;94,59458926;34,97467628;4400,36;2014-08-29T02:00:18Z;8/29/14;10:00:18;;
Li329;藏野驴;15;300;R;94,56172567;34,98206537;4378,7;2014-08-29T02:07:24Z;8/29/14;10:07:24;;
Li330;藏原羚;5;300;R;94,55970552;34,98269573;4378,79;2014-08-29T02:07:46Z;8/29/14;10:07:46;;
Li331;藏原羚;1;50;L;94,55297422;34,98747027;4387,3;2014-08-29T02:09:45Z;8/29/14;10:09:45;;
Li332;藏原羚;1;30;R;94,53030476;34,99925712;4376,98;2014-08-29T02:14:25Z;8/29/14;10:14:25;;
Li333;藏原羚;1;700;R;94,39887285;35,02525408;4363,29;2014-08-29T02:52:15Z;8/29/14;10:52:15;;
Li334;藏野驴;2;800;R;94,39717496;35,02525837;4373,77;2014-08-29T02:52:39Z;8/29/14;10:52:39;;
Li335;藏野驴;12;80;R;94,39015355;35,02811195;4370,07;2014-08-29T02:55:14Z;8/29/14;10:55:14;;
Li336;黑颈鹤;2;300;R;94,21719308;35,06766397;4384,49;2014-08-29T03:21:00Z;8/29/14;11:21:00;;
Li337;藏羚羊;9;350;R;94,21200159;35,06746142;4402,04;2014-08-29T03:21:36Z;8/29/14;11:21:36;;
Li338;藏野驴;4;500;R;94,19473741;35,06699525;4420,31;2014-08-29T03:23:23Z;8/29/14;11:23:23;;
Li339;藏羚羊;2;1200;R;94,13489202;35,08154405;4448,99;2014-08-29T03:33:29Z;8/29/14;11:33:29;;
Li340;藏野驴;7;50;R;94,15110915;35,03988104;4499,72;2014-08-29T03:44:56Z;8/29/14;11:44:56;;
Li341;大鵟;1;5;R;94,17313545;35,0294508;4527,93;2014-08-29T03:50:34Z;8/29/14;11:50:34;;
Li342;旱獭;3;20;R;94,17807854;35,02244903;4528,96;2014-08-29T03:52:11Z;8/29/14;11:52:11;;
Li343;藏原羚;1;50;R;94,19172306;35,00014582;4545,63;2014-08-29T03:58:55Z;8/29/14;11:58:55;;
Li344;藏野驴;5;150;R;94,19679179;34,99479522;4549,64;2014-08-29T04:01:17Z;8/29/14;12:01:17;;
Li345;藏野驴;9;50;R;94,20536604;34,98383682;4587,96;2014-08-29T04:24:50Z;8/29/14;12:24:50;;
Li346;藏野驴;12;150;L;94,22030225;34,97135483;4610,76;2014-08-29T04:31:19Z;8/29/14;12:31:19;;
Li347;藏野驴;6;1200;L;94,22004191;34,97001067;4618,61;2014-08-29T04:31:43Z;8/29/14;12:31:43;;
Li348;大鵟;1;;;94,22965192;34,94383516;4805,09;2014-08-29T05:08:12Z;8/29/14;13:08:12;;
Li349;藏原羚;4;20;L;94,23590802;34,8974669;4573,53;2014-08-29T05:20:19Z;8/29/14;13:20:19;;
Li350;藏原羚;800;l;;94,2216535;34,86783396;4471,54;2014-08-29T05:28:44Z;8/29/14;13:28:44;;
Li351;沙狐;1;0;;94,18807633;34,83686786;4565,18;2014-08-29T05:38:40Z;8/29/14;13:38:40;;
Li352;大鵟;1;0;;94,18640576;34,83605507;4547,95;2014-08-29T05:39:02Z;8/29/14;13:39:02;;
Li353;藏野驴;1;1000;L;94,18130436;34,83499112;4551,76;2014-08-29T05:39:55Z;8/29/14;13:39:55;;
Li354;藏原羚;14;700;R;94,17491162;34,83390402;4606,6;2014-08-29T05:42:37Z;8/29/14;13:42:37;;
Li355;旱獭;2;10;L;94,15402845;34,81202795;4826,98;2014-08-29T05:51:13Z;8/29/14;13:51:13;;
Li356;藏野驴;2;200;L;94,14877317;34,79405815;4770,63;2014-08-29T05:57:51Z;8/29/14;13:57:51;;
Li357;旱獭;4;10;L;94,13393433;34,78474955;4710,4;2014-08-29T06:03:13Z;8/29/14;14:03:13;;
Li358;藏原羚;8;150;R;94,12359913;34,67530494;4452,98;2014-08-29T06:42:25Z;8/29/14;14:42:25;;
Li359;藏野驴;3;230;R;94,06437368;34,59509046;4422,32;2014-08-29T07:03:08Z;8/29/14;15:03:08;;
Li360;藏野驴;9;800;L;94,01930204;34,55331657;4338,2;2014-08-29T07:17:24Z;8/29/14;15:17:24;;
Li361;大鵟;1;30;R;93,99323096;34,5451821;4357,35;2014-08-29T07:28:08Z;8/29/14;15:28:08;;
Li362;藏野驴;9;150;L;93,97734762;34,5090397;4394,19;2014-08-29T07:38:47Z;8/29/14;15:38:47;;
Li363;沙狐;1;80;R;93,97312311;34,483391;4356,92;2014-08-29T07:45:45Z;8/29/14;15:45:45;;
Li364;小鸮;1;;;93,94739161;34,47048966;4373,01;2014-08-29T07:51:03Z;8/29/14;15:51:03;;
Li365;藏野驴;1;1500;L;93,92877138;34,46354535;4362,55;2014-08-29T07:58:41Z;8/29/14;15:58:41;;
Li366;藏野驴;1;40;R;93,90699148;34,45893816;4365,09;2014-08-29T08:27:09Z;8/29/14;16:27:09;;
Li367;藏野驴;3;900;L;93,89154151;34,45522245;4388,71;2014-08-29T08:31:01Z;8/29/14;16:31:01;;
Li368;藏野驴;1;700;R;93,88991219;34,45487901;4389,08;2014-08-29T08:31:19Z;8/29/14;16:31:19;;
Li369;藏野驴;6;1500;L;93,88851268;34,45384306;4382,62;2014-08-29T08:32:46Z;8/29/14;16:32:46;;
Li370;藏原羚;1;300;L;93,8845522;34,45295203;4384,59;2014-08-29T08:33:29Z;8/29/14;16:33:29;;
Li371;藏野驴;9;200;L;93,87080379;34,45015088;4387,57;2014-08-29T08:37:53Z;8/29/14;16:37:53;;
Li372;藏野驴;2;50;L;93,8389184;34,4448551;4408,4;2014-08-29T08:44:58Z;8/29/14;16:44:58;;
Li373;藏野驴;2;50;R;93,83722862;34,44464454;4409,44;2014-08-29T08:45:17Z;8/29/14;16:45:17;;
Li374;大鵟;1;10;R;93,74516607;34,43837319;4480,47;2014-08-29T09:04:31Z;8/29/14;17:04:31;;
Li375;藏原羚;17;20;L;93,69572748;34,48779619;4569,02;2014-08-29T23:44:26Z;8/29/14;7:44:26;;
Li376;牛;80;0;;93,67476539;34,50479157;4622,22;2014-08-29T23:50:43Z;8/29/14;7:50:43;;
Li377;藏原羚;8;50;R;93,66033312;34,50798121;4650,51;2014-08-30T00:09:45Z;8/30/14;8:09:45;;
Li378;牛;100;800;L;93,64103843;34,53450354;4630,02;2014-08-30T00:20:35Z;8/30/14;8:20:35;;
Li379;藏原羚;1;50;R;93,62410691;34,54367589;4747,85;2014-08-30T00:26:20Z;8/30/14;8:26:20;;
Li380;牛;80;50;L;93,6046524;34,54764997;4787,31;2014-08-30T00:30:53Z;8/30/14;8:30:53;;
Li381;牛;120;0;;93,57306819;34,55381972;4630,93;2014-08-30T00:37:24Z;8/30/14;8:37:24;;
Li382;藏野驴;8;100;L;93,56201377;34,62620525;4471,73;2014-08-30T01:24:54Z;8/30/14;9:24:54;;
Li383;斑头雁;25;50;L;93,55856268;34,6254144;4471,5;2014-08-30T01:29:55Z;8/30/14;9:29:55;;
Li384;牛;70;0;;93,51890629;34,61246634;4501,77;2014-08-30T01:35:42Z;8/30/14;9:35:42;;
Li385;藏野驴;5;80;L;93,49774643;34,60734056;4525,02;2014-08-30T01:40:20Z;8/30/14;9:40:20;;
Li386;牛;6;80;L;93,49504449;34,60733314;4518,98;2014-08-30T01:40:47Z;8/30/14;9:40:47;;
Li387;牛;30;1200;R;93,48813362;34,61065524;4524,94;2014-08-30T01:42:02Z;8/30/14;9:42:02;;
Li388;羊;500;1500;R;93,48165484;34,61442269;4525,85;2014-08-30T01:43:39Z;8/30/14;9:43:39;;
Li389;藏野驴;1;30;R;93,45465379;34,6180489;4577,21;2014-08-30T01:47:48Z;8/30/14;9:47:48;;
Li390;牛;60;0;;93,45257558;34,61933154;4577,25;2014-08-30T01:48:12Z;8/30/14;9:48:12;;
Li391;大鵟;1;10;L;93,44722465;34,62529995;4545,7;2014-08-30T01:49:23Z;8/30/14;9:49:23;;
Li392;猎隼;1;0;;93,44481638;34,63279786;4522,6;2014-08-30T01:51:10Z;8/30/14;9:51:10;;
Li393;藏野驴;5;150;L;93,42940292;34,64509503;4535,7;2014-08-30T01:56:05Z;8/30/14;9:56:05;;
Li394;旱獭;2;5;R;93,42380123;34,64737733;4543,86;2014-08-30T01:56:53Z;8/30/14;9:56:53;;
Li395;大鵟;1;10;L;93,41190011;34,66012098;4533,13;2014-08-30T02:00:08Z;8/30/14;10:00:08;;
Li396;牛;10;200;R;93,40203764;34,670652;4535,22;2014-08-30T02:02:17Z;8/30/14;10:02:17;;
Li397;羊;600;1200;R;93,39759381;34,67355764;4524,28;2014-08-30T02:03:04Z;8/30/14;10:03:04;;
Li398;藏野驴;1;50;R;93,36475394;34,71962206;4505,97;2014-08-30T02:15:06Z;8/30/14;10:15:06;;
Li399;藏野驴;2;150;R;93,35816265;34,72662775;4488,18;2014-08-30T02:31:12Z;8/30/14;10:31:12;;
Li400;藏原羚;7;140;R;93,35352797;34,73656517;4495,17;2014-08-30T02:34:36Z;8/30/14;10:34:36;;
Li401;藏羚羊;10;100;R;93,33207287;34,77394337;4469,03;2014-08-30T02:44:19Z;8/30/14;10:44:19;;
Li402;藏原羚;7;130;R;93,31952066;34,77915583;4464,09;2014-08-30T02:47:26Z;8/30/14;10:47:26;;
Li403;藏羚羊;7;100;L;93,31280374;34,78251762;4468,59;2014-08-30T02:49:08Z;8/30/14;10:49:08;雌性;
Li404;黑颈鹤;4;80;R;93,28596233;34,78384882;4475,3;2014-08-30T03:08:37Z;8/30/14;11:08:37;;
Li405;藏原羚;2;180;L;93,21457152;34,80810553;4485,03;2014-08-30T03:40:10Z;8/30/14;11:40:10;;
Li406;藏野驴;6;800;L;93,06895763;34,83070401;4549,41;2014-08-30T04:21:25Z;8/30/14;12:21:25;;
Li407;羊;1000;300;R;93,03613388;34,83178057;4541,31;2014-08-30T04:26:52Z;8/30/14;12:26:52;;
Li408;藏原羚;2;100;R;92,98615002;34,82974122;4575,12;2014-08-30T04:34:15Z;8/30/14;12:34:15;;
Li409;藏野驴;11;200;L;93,01405554;35,03765028;4640,48;2014-08-30T05:13:12Z;8/30/14;13:13:12;;
Li410;藏野驴;2;50;L;93,01341312;35,05530703;4649,17;2014-08-30T05:15:32Z;8/30/14;13:15:32;;
Li411;藏原羚;5;10;R;93,11344217;35,25493282;4640,27;2014-08-30T06:25:29Z;8/30/14;14:25:29;;
Li412;藏羚羊;2;80;L;93,11576796;35,25540568;4645,62;2014-08-30T06:25:52Z;8/30/14;14:25:52;雌性;
Li413;藏羚羊;1;100;L;93,12054785;35,25711733;4641,38;2014-08-30T06:26:41Z;8/30/14;14:26:41;雌性;
Li414;藏羚羊;3;100;L;93,18685996;35,26535642;4622,99;2014-08-30T06:34:22Z;8/30/14;14:34:22;雌性;
Li415;藏羚羊;4;30;L;93,1948834;35,26820044;4612,22;2014-08-30T06:37:25Z;8/30/14;14:37:25;;
Li416;藏羚羊;5;10;L;93,24331454;35,28524533;4566,74;2014-08-30T06:42:05Z;8/30/14;14:42:05;;
Li417;藏原羚;4;10;L;93,29666932;35,30090229;4554,46;2014-08-30T06:47:03Z;8/30/14;14:47:03;;
Li418;藏野驴;1;20;L;93,30017388;35,30218561;4553,42;2014-08-30T06:47:21Z;8/30/14;14:47:21;;
Li419;藏羚羊;1;200;L;93,42709356;35,36306919;4506,45;2014-08-30T06:57:54Z;8/30/14;14:57:54;;
Li420;藏羚羊;2;10;L;93,44267587;35,36533186;4507,66;2014-08-30T06:59:55Z;8/30/14;14:59:55;;
Li421;藏羚羊;1;100;L;93,47600421;35,37281333;4502,58;2014-08-30T07:02:49Z;8/30/14;15:02:49;;
Li422;藏羚羊;10;500;L;93,49078704;35,37912782;4500,34;2014-08-30T07:05:57Z;8/30/14;15:05:57;;
Li423;藏羚羊;3;800;L;93,50557883;35,38631627;4498,94;2014-08-30T07:08:06Z;8/30/14;15:08:06;;
Li424;藏羚羊;5;250;L;93,50737448;35,38719053;4492,41;2014-08-30T07:09:12Z;8/30/14;15:09:12;;
Li425;藏羚羊;7;500;L;93,51301807;35,38999585;4481,9;2014-08-30T07:10:18Z;8/30/14;15:10:18;;
Li426;藏羚羊;3;300;L;93,51818556;35,39218538;4487,69;2014-08-30T07:12:33Z;8/30/14;15:12:33;;
Li427;藏原羚;2;200;L;93,5659984;35,40907547;4484,84;2014-08-30T07:17:24Z;8/30/14;15:17:24;;
Li428;藏羚羊;1;150;L;93,57278527;35,41220215;4490,95;2014-08-30T07:18:19Z;8/30/14;15:18:19;;
Li429;藏羚羊;3;1000;L;93,65625292;35,48336511;4514,71;2014-08-30T07:35:16Z;8/30/14;15:35:16;雄性;
Li430;藏野驴;3;1500;L;93,74374319;35,5149253;4569,52;2014-08-30T07:45:44Z;8/30/14;15:45:44;;
Li431;藏羚羊;2;300;L;93,75319953;35,51605142;4544,21;2014-08-30T07:46:59Z;8/30/14;15:46:59;;
Li432;藏羚羊;1;900;L;93,81059228;35,52179588;4586,92;2014-08-30T07:51:47Z;8/30/14;15:51:47;;
Li433;藏羚羊;1;400;L;93,8461988;35,51396412;4572,2;2014-08-30T07:55:11Z;8/30/14;15:55:11;;
Li434;藏羚羊;4;1000;L;93,85570274;35,51524833;4587,47;2014-08-30T07:56:46Z;8/30/14;15:56:46;;
Li435;藏羚羊;2;10;R;93,86151757;35,5185563;4606,77;2014-08-30T07:58:07Z;8/30/14;15:58:07;;
Li436;藏羚羊;2;600;L;93,87835423;35,5252108;4642,5;2014-08-30T08:01:02Z;8/30/14;16:01:02;;
Li437;野牦牛;6;1800;L;93,98263952;35,56770719;4636,77;2014-08-30T08:13:28Z;8/30/14;16:13:28;;
Li438;藏野驴;8;1300;L;94,03713693;35,59761128;4702,62;2014-08-30T08:21:05Z;8/30/14;16:21:05;;
Li439;藏野驴;1;100;R;94,03982927;35,60095572;4706,96;2014-08-30T08:21:44Z;8/30/14;16:21:44;;
